CellID,datetime,alert_type,current_activity,baseline_activity,reason
1556,2013-11-01 19:00:00,HIGH_ACTIVITY,676.3540999999999,401.2519,HIGH_ACTIVITY: current activity 676.35 is at least 50% above baseline 401.25.
1556,2013-11-01 20:00:00,HIGH_ACTIVITY,643.2204999999999,401.2519,HIGH_ACTIVITY: current activity 643.22 is at least 50% above baseline 401.25.
1557,2013-11-01 01:00:00,ACTIVITY_DROP,68.3292,335.08369999999996,ACTIVITY_DROP: current activity 68.33 is at least 50% below baseline 335.08.
1557,2013-11-01 02:00:00,ACTIVITY_DROP,56.3335,335.08369999999996,ACTIVITY_DROP: current activity 56.33 is at least 50% below baseline 335.08.
1557,2013-11-01 03:00:00,ACTIVITY_DROP,56.4817,335.08369999999996,ACTIVITY_DROP: current activity 56.48 is at least 50% below baseline 335.08.
1557,2013-11-01 04:00:00,ACTIVITY_DROP,56.7098,335.08369999999996,ACTIVITY_DROP: current activity 56.71 is at least 50% below baseline 335.08.
1557,2013-11-01 05:00:00,ACTIVITY_DROP,53.3611,335.08369999999996,ACTIVITY_DROP: current activity 53.36 is at least 50% below baseline 335.08.
1557,2013-11-01 06:00:00,ACTIVITY_DROP,55.8827,335.08369999999996,ACTIVITY_DROP: current activity 55.88 is at least 50% below baseline 335.08.
1557,2013-11-01 07:00:00,ACTIVITY_DROP,65.5287,335.08369999999996,ACTIVITY_DROP: current activity 65.53 is at least 50% below baseline 335.08.
1557,2013-11-01 08:00:00,ACTIVITY_DROP,88.5584,335.08369999999996,ACTIVITY_DROP: current activity 88.56 is at least 50% below baseline 335.08.
1557,2013-11-01 09:00:00,ACTIVITY_SPIKE,164.5079,335.08369999999996,ACTIVITY_SPIKE: current activity 164.51 is at least 50% above previous-hour activity 88.56.
1557,2013-11-01 09:00:00,ACTIVITY_DROP,164.5079,335.08369999999996,ACTIVITY_DROP: current activity 164.51 is at least 50% below baseline 335.08.
1557,2013-11-01 12:00:00,HIGH_ACTIVITY,484.12829999999997,301.844,HIGH_ACTIVITY: current activity 484.13 is at least 50% above baseline 301.84.
1557,2013-11-01 16:00:00,HIGH_ACTIVITY,543.7575,301.844,HIGH_ACTIVITY: current activity 543.76 is at least 50% above baseline 301.84.
1557,2013-11-01 17:00:00,HIGH_ACTIVITY,562.0248,301.844,HIGH_ACTIVITY: current activity 562.02 is at least 50% above baseline 301.84.
1557,2013-11-01 18:00:00,HIGH_ACTIVITY,515.1729,301.844,HIGH_ACTIVITY: current activity 515.17 is at least 50% above baseline 301.84.
1557,2013-11-01 20:00:00,HIGH_ACTIVITY,514.6449,301.844,HIGH_ACTIVITY: current activity 514.64 is at least 50% above baseline 301.84.
1557,2013-11-01 22:00:00,HIGH_ACTIVITY,459.2711,301.844,HIGH_ACTIVITY: current activity 459.27 is at least 50% above baseline 301.84.
1558,2013-11-01 01:00:00,ACTIVITY_DROP,68.0989,331.83439999999996,ACTIVITY_DROP: current activity 68.10 is at least 50% below baseline 331.83.
1558,2013-11-01 02:00:00,ACTIVITY_DROP,55.4121,331.83439999999996,ACTIVITY_DROP: current activity 55.41 is at least 50% below baseline 331.83.
1558,2013-11-01 03:00:00,ACTIVITY_DROP,56.5128,331.83439999999996,ACTIVITY_DROP: current activity 56.51 is at least 50% below baseline 331.83.
1558,2013-11-01 04:00:00,ACTIVITY_DROP,56.1807,331.83439999999996,ACTIVITY_DROP: current activity 56.18 is at least 50% below baseline 331.83.
1558,2013-11-01 05:00:00,ACTIVITY_DROP,53.0311,331.83439999999996,ACTIVITY_DROP: current activity 53.03 is at least 50% below baseline 331.83.
1558,2013-11-01 06:00:00,ACTIVITY_DROP,55.9138,331.83439999999996,ACTIVITY_DROP: current activity 55.91 is at least 50% below baseline 331.83.
1558,2013-11-01 07:00:00,ACTIVITY_DROP,65.4073,331.83439999999996,ACTIVITY_DROP: current activity 65.41 is at least 50% below baseline 331.83.
1558,2013-11-01 08:00:00,ACTIVITY_DROP,88.2068,331.83439999999996,ACTIVITY_DROP: current activity 88.21 is at least 50% below baseline 331.83.
1558,2013-11-01 09:00:00,ACTIVITY_SPIKE,162.33840000000004,331.83439999999996,ACTIVITY_SPIKE: current activity 162.34 is at least 50% above previous-hour activity 88.21.
1558,2013-11-01 09:00:00,ACTIVITY_DROP,162.33840000000004,331.83439999999996,ACTIVITY_DROP: current activity 162.34 is at least 50% below baseline 331.83.
1558,2013-11-01 12:00:00,HIGH_ACTIVITY,480.69199999999995,297.57030000000003,HIGH_ACTIVITY: current activity 480.69 is at least 50% above baseline 297.57.
1558,2013-11-01 16:00:00,HIGH_ACTIVITY,536.8193,297.57030000000003,HIGH_ACTIVITY: current activity 536.82 is at least 50% above baseline 297.57.
1558,2013-11-01 17:00:00,HIGH_ACTIVITY,551.1802,297.57030000000003,HIGH_ACTIVITY: current activity 551.18 is at least 50% above baseline 297.57.
1558,2013-11-01 18:00:00,HIGH_ACTIVITY,505.50499999999994,297.57030000000003,HIGH_ACTIVITY: current activity 505.50 is at least 50% above baseline 297.57.
1558,2013-11-01 20:00:00,HIGH_ACTIVITY,510.0785,297.57030000000003,HIGH_ACTIVITY: current activity 510.08 is at least 50% above baseline 297.57.
1558,2013-11-01 22:00:00,HIGH_ACTIVITY,456.6533,297.57030000000003,HIGH_ACTIVITY: current activity 456.65 is at least 50% above baseline 297.57.
1559,2013-11-01 01:00:00,ACTIVITY_DROP,63.731399999999994,305.23859999999996,ACTIVITY_DROP: current activity 63.73 is at least 50% below baseline 305.24.
1559,2013-11-01 02:00:00,ACTIVITY_DROP,51.369,305.23859999999996,ACTIVITY_DROP: current activity 51.37 is at least 50% below baseline 305.24.
1559,2013-11-01 03:00:00,ACTIVITY_DROP,53.2586,305.23859999999996,ACTIVITY_DROP: current activity 53.26 is at least 50% below baseline 305.24.
1559,2013-11-01 04:00:00,ACTIVITY_DROP,52.241400000000006,305.23859999999996,ACTIVITY_DROP: current activity 52.24 is at least 50% below baseline 305.24.
1559,2013-11-01 05:00:00,ACTIVITY_DROP,49.3414,305.23859999999996,ACTIVITY_DROP: current activity 49.34 is at least 50% below baseline 305.24.
1559,2013-11-01 06:00:00,ACTIVITY_DROP,52.5504,305.23859999999996,ACTIVITY_DROP: current activity 52.55 is at least 50% below baseline 305.24.
1559,2013-11-01 07:00:00,ACTIVITY_DROP,61.0219,305.23859999999996,ACTIVITY_DROP: current activity 61.02 is at least 50% below baseline 305.24.
1559,2013-11-01 08:00:00,ACTIVITY_DROP,82.381,305.23859999999996,ACTIVITY_DROP: current activity 82.38 is at least 50% below baseline 305.24.
1559,2013-11-01 09:00:00,ACTIVITY_SPIKE,150.33870000000002,305.23859999999996,ACTIVITY_SPIKE: current activity 150.34 is at least 50% above previous-hour activity 82.38.
1559,2013-11-01 09:00:00,ACTIVITY_DROP,150.33870000000002,305.23859999999996,ACTIVITY_DROP: current activity 150.34 is at least 50% below baseline 305.24.
1559,2013-11-01 12:00:00,HIGH_ACTIVITY,440.1066,272.4097,HIGH_ACTIVITY: current activity 440.11 is at least 50% above baseline 272.41.
1559,2013-11-01 16:00:00,HIGH_ACTIVITY,490.6264,272.4097,HIGH_ACTIVITY: current activity 490.63 is at least 50% above baseline 272.41.
1559,2013-11-01 17:00:00,HIGH_ACTIVITY,500.8366,272.4097,HIGH_ACTIVITY: current activity 500.84 is at least 50% above baseline 272.41.
1559,2013-11-01 18:00:00,HIGH_ACTIVITY,459.9294,272.4097,HIGH_ACTIVITY: current activity 459.93 is at least 50% above baseline 272.41.
1559,2013-11-01 20:00:00,HIGH_ACTIVITY,466.61990000000003,272.4097,HIGH_ACTIVITY: current activity 466.62 is at least 50% above baseline 272.41.
1559,2013-11-01 22:00:00,HIGH_ACTIVITY,419.86289999999997,272.4097,HIGH_ACTIVITY: current activity 419.86 is at least 50% above baseline 272.41.
1565,2013-11-01 02:00:00,ACTIVITY_DROP,61.6762,125.59270000000001,ACTIVITY_DROP: current activity 61.68 is at least 50% below baseline 125.59.
1565,2013-11-01 03:00:00,ACTIVITY_DROP,60.9288,125.59270000000001,ACTIVITY_DROP: current activity 60.93 is at least 50% below baseline 125.59.
1565,2013-11-01 04:00:00,ACTIVITY_DROP,59.695899999999995,125.59270000000001,ACTIVITY_DROP: current activity 59.70 is at least 50% below baseline 125.59.
1565,2013-11-01 05:00:00,ACTIVITY_DROP,49.1572,125.59270000000001,ACTIVITY_DROP: current activity 49.16 is at least 50% below baseline 125.59.
1565,2013-11-01 06:00:00,ACTIVITY_DROP,53.2312,125.59270000000001,ACTIVITY_DROP: current activity 53.23 is at least 50% below baseline 125.59.
1566,2013-11-01 05:00:00,ACTIVITY_DROP,96.5643,236.0761,ACTIVITY_DROP: current activity 96.56 is at least 50% below baseline 236.08.
1566,2013-11-01 06:00:00,ACTIVITY_DROP,102.6281,236.0761,ACTIVITY_DROP: current activity 102.63 is at least 50% below baseline 236.08.
1567,2013-11-01 04:00:00,ACTIVITY_DROP,107.01899999999999,215.5241,ACTIVITY_DROP: current activity 107.02 is at least 50% below baseline 215.52.
1567,2013-11-01 05:00:00,ACTIVITY_DROP,86.5215,215.5241,ACTIVITY_DROP: current activity 86.52 is at least 50% below baseline 215.52.
1567,2013-11-01 06:00:00,ACTIVITY_DROP,92.2324,215.5241,ACTIVITY_DROP: current activity 92.23 is at least 50% below baseline 215.52.
1568,2013-11-01 02:00:00,ACTIVITY_DROP,95.7252,191.90680000000003,ACTIVITY_DROP: current activity 95.73 is at least 50% below baseline 191.91.
1568,2013-11-01 03:00:00,ACTIVITY_DROP,94.5131,191.90680000000003,ACTIVITY_DROP: current activity 94.51 is at least 50% below baseline 191.91.
1568,2013-11-01 04:00:00,ACTIVITY_DROP,93.22030000000001,191.90680000000003,ACTIVITY_DROP: current activity 93.22 is at least 50% below baseline 191.91.
1568,2013-11-01 05:00:00,ACTIVITY_DROP,76.0068,191.90680000000003,ACTIVITY_DROP: current activity 76.01 is at least 50% below baseline 191.91.
1568,2013-11-01 06:00:00,ACTIVITY_DROP,80.87870000000001,191.90680000000003,ACTIVITY_DROP: current activity 80.88 is at least 50% below baseline 191.91.
1569,2013-11-01 02:00:00,ACTIVITY_DROP,95.1558,191.0577,ACTIVITY_DROP: current activity 95.16 is at least 50% below baseline 191.06.
1569,2013-11-01 03:00:00,ACTIVITY_DROP,93.9371,191.0577,ACTIVITY_DROP: current activity 93.94 is at least 50% below baseline 191.06.
1569,2013-11-01 04:00:00,ACTIVITY_DROP,92.6597,191.0577,ACTIVITY_DROP: current activity 92.66 is at least 50% below baseline 191.06.
1569,2013-11-01 05:00:00,ACTIVITY_DROP,75.57300000000001,191.0577,ACTIVITY_DROP: current activity 75.57 is at least 50% below baseline 191.06.
1569,2013-11-01 06:00:00,ACTIVITY_DROP,80.3365,191.0577,ACTIVITY_DROP: current activity 80.34 is at least 50% below baseline 191.06.
1570,2013-11-01 02:00:00,ACTIVITY_DROP,88.66260000000001,179.4685,ACTIVITY_DROP: current activity 88.66 is at least 50% below baseline 179.47.
1570,2013-11-01 03:00:00,ACTIVITY_DROP,87.6057,179.4685,ACTIVITY_DROP: current activity 87.61 is at least 50% below baseline 179.47.
1570,2013-11-01 04:00:00,ACTIVITY_DROP,86.11319999999999,179.4685,ACTIVITY_DROP: current activity 86.11 is at least 50% below baseline 179.47.
1570,2013-11-01 05:00:00,ACTIVITY_DROP,70.5938,179.4685,ACTIVITY_DROP: current activity 70.59 is at least 50% below baseline 179.47.
1570,2013-11-01 06:00:00,ACTIVITY_DROP,75.0509,179.4685,ACTIVITY_DROP: current activity 75.05 is at least 50% below baseline 179.47.
1571,2013-11-01 02:00:00,ACTIVITY_DROP,71.9729,157.8152,ACTIVITY_DROP: current activity 71.97 is at least 50% below baseline 157.82.
1571,2013-11-01 03:00:00,ACTIVITY_DROP,73.3998,157.8152,ACTIVITY_DROP: current activity 73.40 is at least 50% below baseline 157.82.
1571,2013-11-01 04:00:00,ACTIVITY_DROP,71.37019999999998,157.8152,ACTIVITY_DROP: current activity 71.37 is at least 50% below baseline 157.82.
1571,2013-11-01 05:00:00,ACTIVITY_DROP,61.0067,157.8152,ACTIVITY_DROP: current activity 61.01 is at least 50% below baseline 157.82.
1571,2013-11-01 06:00:00,ACTIVITY_DROP,64.6096,157.8152,ACTIVITY_DROP: current activity 64.61 is at least 50% below baseline 157.82.
1571,2013-11-01 12:00:00,HIGH_ACTIVITY,214.10319999999996,142.4479,HIGH_ACTIVITY: current activity 214.10 is at least 50% above baseline 142.45.
1572,2013-11-01 02:00:00,ACTIVITY_DROP,42.2392,99.7315,ACTIVITY_DROP: current activity 42.24 is at least 50% below baseline 99.73.
1572,2013-11-01 03:00:00,ACTIVITY_DROP,44.6558,99.7315,ACTIVITY_DROP: current activity 44.66 is at least 50% below baseline 99.73.
1572,2013-11-01 04:00:00,ACTIVITY_DROP,41.278299999999994,99.7315,ACTIVITY_DROP: current activity 41.28 is at least 50% below baseline 99.73.
1572,2013-11-01 05:00:00,ACTIVITY_DROP,41.1361,99.7315,ACTIVITY_DROP: current activity 41.14 is at least 50% below baseline 99.73.
1572,2013-11-01 06:00:00,ACTIVITY_DROP,44.028499999999994,99.7315,ACTIVITY_DROP: current activity 44.03 is at least 50% below baseline 99.73.
1572,2013-11-01 11:00:00,HIGH_ACTIVITY,147.8121,98.3801,HIGH_ACTIVITY: current activity 147.81 is at least 50% above baseline 98.38.
1572,2013-11-01 12:00:00,HIGH_ACTIVITY,174.7894,98.3801,HIGH_ACTIVITY: current activity 174.79 is at least 50% above baseline 98.38.
1573,2013-11-01 01:00:00,ACTIVITY_DROP,47.351299999999995,100.7159,ACTIVITY_DROP: current activity 47.35 is at least 50% below baseline 100.72.
1573,2013-11-01 02:00:00,ACTIVITY_DROP,40.7428,100.7159,ACTIVITY_DROP: current activity 40.74 is at least 50% below baseline 100.72.
1573,2013-11-01 03:00:00,ACTIVITY_DROP,43.615700000000004,100.7159,ACTIVITY_DROP: current activity 43.62 is at least 50% below baseline 100.72.
1573,2013-11-01 04:00:00,ACTIVITY_DROP,40.0573,100.7159,ACTIVITY_DROP: current activity 40.06 is at least 50% below baseline 100.72.
1573,2013-11-01 05:00:00,ACTIVITY_DROP,41.425599999999996,100.7159,ACTIVITY_DROP: current activity 41.43 is at least 50% below baseline 100.72.
1573,2013-11-01 06:00:00,ACTIVITY_DROP,44.4778,100.7159,ACTIVITY_DROP: current activity 44.48 is at least 50% below baseline 100.72.
1573,2013-11-01 11:00:00,HIGH_ACTIVITY,152.2634,97.8105,HIGH_ACTIVITY: current activity 152.26 is at least 50% above baseline 97.81.
1573,2013-11-01 12:00:00,HIGH_ACTIVITY,188.4355,97.8105,HIGH_ACTIVITY: current activity 188.44 is at least 50% above baseline 97.81.
1573,2013-11-01 18:00:00,HIGH_ACTIVITY,151.12890000000002,97.8105,HIGH_ACTIVITY: current activity 151.13 is at least 50% above baseline 97.81.
1573,2013-11-01 19:00:00,HIGH_ACTIVITY,151.6613,97.8105,HIGH_ACTIVITY: current activity 151.66 is at least 50% above baseline 97.81.
1574,2013-11-01 01:00:00,ACTIVITY_DROP,42.768699999999995,98.94909999999999,ACTIVITY_DROP: current activity 42.77 is at least 50% below baseline 98.95.
1574,2013-11-01 02:00:00,ACTIVITY_DROP,38.039699999999996,98.94909999999999,ACTIVITY_DROP: current activity 38.04 is at least 50% below baseline 98.95.
1574,2013-11-01 03:00:00,ACTIVITY_DROP,41.5586,98.94909999999999,ACTIVITY_DROP: current activity 41.56 is at least 50% below baseline 98.95.
1574,2013-11-01 04:00:00,ACTIVITY_DROP,36.775099999999995,98.94909999999999,ACTIVITY_DROP: current activity 36.78 is at least 50% below baseline 98.95.
1574,2013-11-01 05:00:00,ACTIVITY_DROP,39.48949999999999,98.94909999999999,ACTIVITY_DROP: current activity 39.49 is at least 50% below baseline 98.95.
1574,2013-11-01 06:00:00,ACTIVITY_DROP,42.8771,98.94909999999999,ACTIVITY_DROP: current activity 42.88 is at least 50% below baseline 98.95.
1574,2013-11-01 09:00:00,ACTIVITY_SPIKE,120.79489999999998,93.75120000000001,ACTIVITY_SPIKE: current activity 120.79 is at least 50% above previous-hour activity 78.92.
1574,2013-11-01 10:00:00,HIGH_ACTIVITY,143.52960000000002,93.75120000000001,HIGH_ACTIVITY: current activity 143.53 is at least 50% above baseline 93.75.
1574,2013-11-01 11:00:00,HIGH_ACTIVITY,152.1055,93.75120000000001,HIGH_ACTIVITY: current activity 152.11 is at least 50% above baseline 93.75.
1574,2013-11-01 12:00:00,HIGH_ACTIVITY,190.70869999999996,93.75120000000001,HIGH_ACTIVITY: current activity 190.71 is at least 50% above baseline 93.75.
1574,2013-11-01 18:00:00,HIGH_ACTIVITY,146.6676,93.75120000000001,HIGH_ACTIVITY: current activity 146.67 is at least 50% above baseline 93.75.
1574,2013-11-01 19:00:00,HIGH_ACTIVITY,149.8881,93.75120000000001,HIGH_ACTIVITY: current activity 149.89 is at least 50% above baseline 93.75.
1575,2013-11-01 02:00:00,ACTIVITY_DROP,54.3084,109.3425,ACTIVITY_DROP: current activity 54.31 is at least 50% below baseline 109.34.
1575,2013-11-01 03:00:00,ACTIVITY_DROP,50.8751,109.3425,ACTIVITY_DROP: current activity 50.88 is at least 50% below baseline 109.34.
1575,2013-11-01 04:00:00,ACTIVITY_DROP,39.4824,109.3425,ACTIVITY_DROP: current activity 39.48 is at least 50% below baseline 109.34.
1575,2013-11-01 05:00:00,ACTIVITY_DROP,39.9791,109.3425,ACTIVITY_DROP: current activity 39.98 is at least 50% below baseline 109.34.
1575,2013-11-01 06:00:00,ACTIVITY_DROP,44.7953,109.3425,ACTIVITY_DROP: current activity 44.80 is at least 50% below baseline 109.34.
1575,2013-11-01 10:00:00,HIGH_ACTIVITY,149.91889999999998,93.88690000000001,HIGH_ACTIVITY: current activity 149.92 is at least 50% above baseline 93.89.
1575,2013-11-01 11:00:00,HIGH_ACTIVITY,183.83050000000003,93.88690000000001,HIGH_ACTIVITY: current activity 183.83 is at least 50% above baseline 93.89.
1576,2013-11-01 04:00:00,ACTIVITY_DROP,42.3816,110.16919999999999,ACTIVITY_DROP: current activity 42.38 is at least 50% below baseline 110.17.
1576,2013-11-01 05:00:00,ACTIVITY_DROP,42.2258,110.16919999999999,ACTIVITY_DROP: current activity 42.23 is at least 50% below baseline 110.17.
1576,2013-11-01 06:00:00,ACTIVITY_DROP,47.599399999999996,110.16919999999999,ACTIVITY_DROP: current activity 47.60 is at least 50% below baseline 110.17.
1576,2013-11-01 11:00:00,HIGH_ACTIVITY,202.6998,106.432,HIGH_ACTIVITY: current activity 202.70 is at least 50% above baseline 106.43.
1577,2013-11-01 04:00:00,ACTIVITY_DROP,42.3816,110.16919999999999,ACTIVITY_DROP: current activity 42.38 is at least 50% below baseline 110.17.
1577,2013-11-01 05:00:00,ACTIVITY_DROP,42.2258,110.16919999999999,ACTIVITY_DROP: current activity 42.23 is at least 50% below baseline 110.17.
1577,2013-11-01 06:00:00,ACTIVITY_DROP,47.599399999999996,110.16919999999999,ACTIVITY_DROP: current activity 47.60 is at least 50% below baseline 110.17.
1577,2013-11-01 11:00:00,HIGH_ACTIVITY,202.6998,106.432,HIGH_ACTIVITY: current activity 202.70 is at least 50% above baseline 106.43.
1578,2013-11-01 04:00:00,ACTIVITY_DROP,42.3816,110.16919999999999,ACTIVITY_DROP: current activity 42.38 is at least 50% below baseline 110.17.
1578,2013-11-01 05:00:00,ACTIVITY_DROP,42.2258,110.16919999999999,ACTIVITY_DROP: current activity 42.23 is at least 50% below baseline 110.17.
1578,2013-11-01 06:00:00,ACTIVITY_DROP,47.599399999999996,110.16919999999999,ACTIVITY_DROP: current activity 47.60 is at least 50% below baseline 110.17.
1578,2013-11-01 11:00:00,HIGH_ACTIVITY,202.6998,106.432,HIGH_ACTIVITY: current activity 202.70 is at least 50% above baseline 106.43.
1579,2013-11-01 03:00:00,ACTIVITY_DROP,52.5835,109.33090000000001,ACTIVITY_DROP: current activity 52.58 is at least 50% below baseline 109.33.
1579,2013-11-01 04:00:00,ACTIVITY_DROP,40.2091,109.33090000000001,ACTIVITY_DROP: current activity 40.21 is at least 50% below baseline 109.33.
1579,2013-11-01 05:00:00,ACTIVITY_DROP,39.871,109.33090000000001,ACTIVITY_DROP: current activity 39.87 is at least 50% below baseline 109.33.
1579,2013-11-01 06:00:00,ACTIVITY_DROP,45.049299999999995,109.33090000000001,ACTIVITY_DROP: current activity 45.05 is at least 50% below baseline 109.33.
1579,2013-11-01 09:00:00,ACTIVITY_SPIKE,130.6726,98.9105,ACTIVITY_SPIKE: current activity 130.67 is at least 50% above previous-hour activity 82.05.
1579,2013-11-01 10:00:00,HIGH_ACTIVITY,150.0731,98.9105,HIGH_ACTIVITY: current activity 150.07 is at least 50% above baseline 98.91.
1579,2013-11-01 11:00:00,HIGH_ACTIVITY,192.99220000000003,98.9105,HIGH_ACTIVITY: current activity 192.99 is at least 50% above baseline 98.91.
1583,2013-11-01 00:00:00,ACTIVITY_DROP,57.0833,216.4035,ACTIVITY_DROP: current activity 57.08 is at least 50% below baseline 216.40.
1583,2013-11-01 01:00:00,ACTIVITY_DROP,50.2288,216.4035,ACTIVITY_DROP: current activity 50.23 is at least 50% below baseline 216.40.
1583,2013-11-01 02:00:00,ACTIVITY_DROP,45.737,216.4035,ACTIVITY_DROP: current activity 45.74 is at least 50% below baseline 216.40.
1583,2013-11-01 03:00:00,ACTIVITY_SPIKE,71.9856,216.4035,ACTIVITY_SPIKE: current activity 71.99 is at least 50% above previous-hour activity 45.74.
1583,2013-11-01 03:00:00,ACTIVITY_DROP,71.9856,216.4035,ACTIVITY_DROP: current activity 71.99 is at least 50% below baseline 216.40.
1583,2013-11-01 04:00:00,ACTIVITY_DROP,42.864399999999996,216.4035,ACTIVITY_DROP: current activity 42.86 is at least 50% below baseline 216.40.
1583,2013-11-01 05:00:00,ACTIVITY_DROP,48.242599999999996,216.4035,ACTIVITY_DROP: current activity 48.24 is at least 50% below baseline 216.40.
1583,2013-11-01 06:00:00,ACTIVITY_SPIKE,75.11380000000001,216.4035,ACTIVITY_SPIKE: current activity 75.11 is at least 50% above previous-hour activity 48.24.
1583,2013-11-01 06:00:00,ACTIVITY_DROP,75.11380000000001,216.4035,ACTIVITY_DROP: current activity 75.11 is at least 50% below baseline 216.40.
1583,2013-11-01 07:00:00,ACTIVITY_DROP,76.10079999999999,216.4035,ACTIVITY_DROP: current activity 76.10 is at least 50% below baseline 216.40.
1583,2013-11-01 08:00:00,ACTIVITY_DROP,70.6935,216.4035,ACTIVITY_DROP: current activity 70.69 is at least 50% below baseline 216.40.
1583,2013-11-01 09:00:00,ACTIVITY_SPIKE,216.4035,148.3805,ACTIVITY_SPIKE: current activity 216.40 is at least 50% above previous-hour activity 70.69.
1583,2013-11-01 10:00:00,HIGH_ACTIVITY,395.0691,148.3805,HIGH_ACTIVITY: current activity 395.07 is at least 50% above baseline 148.38.
1583,2013-11-01 10:00:00,ACTIVITY_SPIKE,395.0691,148.3805,ACTIVITY_SPIKE: current activity 395.07 is at least 50% above previous-hour activity 216.40.
1583,2013-11-01 11:00:00,HIGH_ACTIVITY,667.8742,148.3805,HIGH_ACTIVITY: current activity 667.87 is at least 50% above baseline 148.38.
1583,2013-11-01 11:00:00,ACTIVITY_SPIKE,667.8742,148.3805,ACTIVITY_SPIKE: current activity 667.87 is at least 50% above previous-hour activity 395.07.
1583,2013-11-01 12:00:00,HIGH_ACTIVITY,659.2645,148.3805,HIGH_ACTIVITY: current activity 659.26 is at least 50% above baseline 148.38.
1583,2013-11-01 13:00:00,HIGH_ACTIVITY,746.575,148.3805,HIGH_ACTIVITY: current activity 746.58 is at least 50% above baseline 148.38.
1583,2013-11-01 14:00:00,HIGH_ACTIVITY,821.8149000000001,148.3805,HIGH_ACTIVITY: current activity 821.81 is at least 50% above baseline 148.38.
1583,2013-11-01 15:00:00,HIGH_ACTIVITY,1093.3126000000002,148.3805,HIGH_ACTIVITY: current activity 1093.31 is at least 50% above baseline 148.38.
1583,2013-11-01 16:00:00,HIGH_ACTIVITY,1381.3653000000002,148.3805,HIGH_ACTIVITY: current activity 1381.37 is at least 50% above baseline 148.38.
1583,2013-11-01 17:00:00,HIGH_ACTIVITY,1395.3138,148.3805,HIGH_ACTIVITY: current activity 1395.31 is at least 50% above baseline 148.38.
1583,2013-11-01 18:00:00,HIGH_ACTIVITY,1020.7989,148.3805,HIGH_ACTIVITY: current activity 1020.80 is at least 50% above baseline 148.38.
1583,2013-11-01 19:00:00,HIGH_ACTIVITY,641.4112,148.3805,HIGH_ACTIVITY: current activity 641.41 is at least 50% above baseline 148.38.
1583,2013-11-01 20:00:00,HIGH_ACTIVITY,259.3381,148.3805,HIGH_ACTIVITY: current activity 259.34 is at least 50% above baseline 148.38.
1583,2013-11-01 22:00:00,ACTIVITY_DROP,92.0037,216.4035,ACTIVITY_DROP: current activity 92.00 is at least 50% below baseline 216.40.
1583,2013-11-01 23:00:00,ACTIVITY_DROP,68.3676,216.4035,ACTIVITY_DROP: current activity 68.37 is at least 50% below baseline 216.40.
1584,2013-11-01 00:00:00,ACTIVITY_DROP,84.2927,273.104,ACTIVITY_DROP: current activity 84.29 is at least 50% below baseline 273.10.
1584,2013-11-01 01:00:00,ACTIVITY_DROP,74.0134,273.104,ACTIVITY_DROP: current activity 74.01 is at least 50% below baseline 273.10.
1584,2013-11-01 02:00:00,ACTIVITY_DROP,70.1149,273.104,ACTIVITY_DROP: current activity 70.11 is at least 50% below baseline 273.10.
1584,2013-11-01 03:00:00,ACTIVITY_SPIKE,113.26610000000001,273.104,ACTIVITY_SPIKE: current activity 113.27 is at least 50% above previous-hour activity 70.11.
1584,2013-11-01 03:00:00,ACTIVITY_DROP,113.26610000000001,273.104,ACTIVITY_DROP: current activity 113.27 is at least 50% below baseline 273.10.
1584,2013-11-01 04:00:00,ACTIVITY_DROP,63.6619,273.104,ACTIVITY_DROP: current activity 63.66 is at least 50% below baseline 273.10.
1584,2013-11-01 05:00:00,ACTIVITY_DROP,76.2872,273.104,ACTIVITY_DROP: current activity 76.29 is at least 50% below baseline 273.10.
1584,2013-11-01 06:00:00,ACTIVITY_SPIKE,123.44550000000001,273.104,ACTIVITY_SPIKE: current activity 123.45 is at least 50% above previous-hour activity 76.29.
1584,2013-11-01 06:00:00,ACTIVITY_DROP,123.44550000000001,273.104,ACTIVITY_DROP: current activity 123.45 is at least 50% below baseline 273.10.
1584,2013-11-01 07:00:00,ACTIVITY_DROP,119.75380000000001,273.104,ACTIVITY_DROP: current activity 119.75 is at least 50% below baseline 273.10.
1584,2013-11-01 08:00:00,ACTIVITY_DROP,108.2416,273.104,ACTIVITY_DROP: current activity 108.24 is at least 50% below baseline 273.10.
1584,2013-11-01 09:00:00,ACTIVITY_SPIKE,273.104,245.8475,ACTIVITY_SPIKE: current activity 273.10 is at least 50% above previous-hour activity 108.24.
1584,2013-11-01 10:00:00,HIGH_ACTIVITY,692.6208,245.8475,HIGH_ACTIVITY: current activity 692.62 is at least 50% above baseline 245.85.
1584,2013-11-01 10:00:00,ACTIVITY_SPIKE,692.6208,245.8475,ACTIVITY_SPIKE: current activity 692.62 is at least 50% above previous-hour activity 273.10.
1584,2013-11-01 11:00:00,HIGH_ACTIVITY,1158.5051999999998,245.8475,HIGH_ACTIVITY: current activity 1158.51 is at least 50% above baseline 245.85.
1584,2013-11-01 11:00:00,ACTIVITY_SPIKE,1158.5051999999998,245.8475,ACTIVITY_SPIKE: current activity 1158.51 is at least 50% above previous-hour activity 692.62.
1584,2013-11-01 12:00:00,HIGH_ACTIVITY,1167.0883999999999,245.8475,HIGH_ACTIVITY: current activity 1167.09 is at least 50% above baseline 245.85.
